Indicator,ReporterCode,ReporterISO3A,Reporter,ProductCode,Product,Year,Value
Export,414,KWT,"Kuwait, the State of",TO,Total merchandise,2020,40116
Export,268,GEO,Georgia,TO,Total merchandise,2020,3343
Export,997,,Least-developed countries,TO,Total merchandise,2020,180843
Export,352,ISL,Iceland,TO,Total merchandise,2020,4586
Export,944,,"Southern Common Market (MERCOSUR) excluding Venezuela, Bolivarian Republic of",TO,Total merchandise,2020,280148
Export,180,COD,Democratic Republic of the Congo,TO,Total merchandise,2020,14122
Export,923,,European Free Trade Association (EFTA),TO,Total merchandise,2020,408364
Export,418,LAO,Lao People's Democratic Republic,TO,Total merchandise,2020,6115
Export,258,PYF,French Polynesia,TO,Total merchandise,2020,108
Export,384,CIV,Côte d'Ivoire,TO,Total merchandise,2020,11922
Export,520,NRU,Nauru,TO,Total merchandise,2019,19
Export,580,MNP,Northern Mariana Islands,TO,Total merchandise,2019,5
Export,862,VEN,"Venezuela, Bolivarian Republic of",TO,Total merchandise,2019,17210
Export,226,GNQ,Equatorial Guinea,TO,Total merchandise,2019,5300
Export,120,CMR,Cameroon,TO,Total merchandise,2020,3385
Export,887,YEM,Yemen,TO,Total merchandise,2019,1435
Export,876,WLF,Wallis and Futuna Islands,TO,Total merchandise,2019,0
Export,772,TKL,Tokelau,TO,Total merchandise,2019,0
Export,192,CUB,Cuba,TO,Total merchandise,2020,2200
Export,876,WLF,Wallis and Futuna Islands,TO,Total merchandise,2020,0
Export,584,MHL,Marshall Islands,TO,Total merchandise,2019,55
Export,660,AIA,Anguilla,TO,Total merchandise,2020,11
Export,020,AND,Andorra,TO,Total merchandise,2020,117
Export,368,IRQ,Iraq,TO,Total merchandise,2020,41738
Export,454,MWI,Malawi,TO,Total merchandise,2020,767
Export,800,UGA,Uganda,TO,Total merchandise,2019,3477
Export,512,OMN,Oman,TO,Total merchandise,2020,31685
Export,148,TCD,Chad,TO,Total merchandise,2020,2623
Export,004,AFG,Afghanistan,TO,Total merchandise,2020,732
Export,226,GNQ,Equatorial Guinea,TO,Total merchandise,2020,3200
Export,796,TCA,Turks and Caicos Islands,TO,Total merchandise,2020,3
Export,584,MHL,Marshall Islands,TO,Total merchandise,2020,44
Export,585,PLW,Palau,TO,Total merchandise,2020,3
Export,262,DJI,Djibouti,TO,Total merchandise,2020,2921
Export,784,ARE,United Arab Emirates,TO,Total merchandise,2020,319278
Export,862,VEN,"Venezuela, Bolivarian Republic of",TO,Total merchandise,2020,4980
Export,887,YEM,Yemen,TO,Total merchandise,2020,1204
Export,324,GIN,Guinea,TO,Total merchandise,2020,5595
Export,520,NRU,Nauru,TO,Total merchandise,2020,60
Export,408,PRK,"Korea, Democratic People's Republic of",TO,Total merchandise,2020,110
Export,583,FSM,"Micronesia, Federated States of",TO,Total merchandise,2020,50
Export,583,FSM,"Micronesia, Federated States of",TO,Total merchandise,2019,49
Export,580,MNP,Northern Mariana Islands,TO,Total merchandise,2020,3
Export,140,CAF,Central African Republic,TO,Total merchandise,2020,125
Export,508,MOZ,Mozambique,TO,Total merchandise,2020,3589
Export,780,TTO,Trinidad and Tobago,TO,Total merchandise,2020,5216
Export,116,KHM,Cambodia,TO,Total merchandise,2020,17215
Export,232,ERI,Eritrea,TO,Total merchandise,2019,768
Export,434,LBY,Libya,TO,Total merchandise,2020,7741
Export,694,SLE,Sierra Leone,TO,Total merchandise,2020,368
Export,772,TKL,Tokelau,TO,Total merchandise,2020,0
Export,804,UKR,Ukraine,TO,Total merchandise,2020,49220
Export,048,BHR,"Bahrain, Kingdom of",TO,Total merchandise,2020,14066
Export,959,,West African Economic Community (ECOWAS),TO,Total merchandise,2020,85457
Export,184,COK,Cook Islands,TO,Total merchandise,2020,20
Export,702,SGP,Singapore,TO,Total merchandise,2020,362534
Export,798,TUV,Tuvalu,TO,Total merchandise,2020,0
Export,980,,Asia-Pacific Economic Cooperation (APEC),TO,Total merchandise,2020,8971269
Export,196,CYP,Cyprus,TO,Total merchandise,2020,3057
Export,788,TUN,Tunisia,TO,Total merchandise,2020,13813
Export,840,USA,United States of America,TO,Total merchandise,2020,1431610
Export,440,LTU,Lithuania,TO,Total merchandise,2020,32767
Export,484,MEX,Mexico,TO,Total merchandise,2020,417670
Export,496,MNG,Mongolia,TO,Total merchandise,2020,7576
Export,945,,OPEC (Organization of the Petroleum Exporting Countries),TO,Total merchandise,2020,730881
Export,860,UZB,Uzbekistan,TO,Total merchandise,2020,13097
Export,985,,G-20,TO,Total merchandise,2020,13566119
Export,348,HUN,Hungary,TO,Total merchandise,2020,120311
Export,392,JPN,Japan,TO,Total merchandise,2020,641319
Export,570,NIU,Niue,TO,Total merchandise,2020,1
Export,308,GRD,Grenada,TO,Total merchandise,2020,22
Export,316,GUM,Guam,TO,Total merchandise,2020,36
Export,591,PAN,Panama,TO,Total merchandise,2020,9483
Export,000,,World,TO,Total merchandise,2020,17618935
Export,328,GUY,Guyana,TO,Total merchandise,2020,2587
Export,900,,WTO Members,TO,Total merchandise,2020,17380366
Export,752,SWE,Sweden,TO,Total merchandise,2020,155601
Export,938,,Central American Common Market (CACM),TO,Total merchandise,2020,50992
Export,398,KAZ,Kazakhstan,TO,Total merchandise,2020,46447
Export,981,,BRIC members,TO,Total merchandise,2020,3408628
Export,404,KEN,Kenya,TO,Total merchandise,2020,6034
Export,983,,Australia and New Zealand,TO,Total merchandise,2020,289497
Export,626,TLS,Timor-Leste,TO,Total merchandise,2020,264
Export,659,KNA,Saint Kitts and Nevis,TO,Total merchandise,2020,52
Export,940,,North American Free Trade Agreement (NAFTA),TO,Total merchandise,2020,2239880
Export,531,CUW,Curaçao,TO,Total merchandise,2020,271
Export,300,GRC,Greece,TO,Total merchandise,2020,35169
Export,051,ARM,Armenia,TO,Total merchandise,2020,2544
Export,558,NIC,Nicaragua,TO,Total merchandise,2020,5087
Export,902,,WTO Observer governments,TO,Total merchandise,2020,230175
Export,170,COL,Colombia,TO,Total merchandise,2020,31008
Export,442,LUX,Luxembourg,TO,Total merchandise,2020,13803
Export,710,ZAF,South Africa,TO,Total merchandise,2020,85834
Export,096,BRN,Brunei Darussalam,TO,Total merchandise,2020,6608
Export,208,DNK,Denmark,TO,Total merchandise,2020,108274
Export,533,ABW,"Aruba, the Netherlands with respect to",TO,Total merchandise,2020,98
Export,024,AGO,Angola,TO,Total merchandise,2020,20937
Export,943,,ECCAS (Economic Community of Central African States),TO,Total merchandise,2020,54219
Export,233,EST,Estonia,TO,Total merchandise,2020,16381
Export,500,MSR,Montserrat,TO,Total merchandise,2020,6
Export,992,,Landlocked developing countries,TO,Total merchandise,2020,167441
Export,516,NAM,Namibia,TO,Total merchandise,2020,5600
Export,426,LSO,Lesotho,TO,Total merchandise,2020,888
Export,462,MDV,Maldives,TO,Total merchandise,2020,286
Export,961,,Southern African Development Community (SADC),TO,Total merchandise,2020,160209
Export,962,,"African, Caribbean and Pacific States (ACP)",TO,Total merchandise,2020,326136
Export,344,HKG,"Hong Kong, China",TO,Total merchandise,2020,548773
Export,070,BIH,Bosnia and Herzegovina,TO,Total merchandise,2020,6152
Export,204,BEN,Benin,TO,Total merchandise,2020,2316
Export,446,MAC,"Macao, China",TO,Total merchandise,2020,1353
Export,947,,OIC (Organisation of Islamic Cooperation),TO,Total merchandise,2020,1658512
Export,690,SYC,Seychelles,TO,Total merchandise,2020,432
Export,152,CHL,Chile,TO,Total merchandise,2020,73485
Export,932,,South and Central America and the Caribbean,TO,Total merchandise,2020,537002
Export,776,TON,Tonga,TO,Total merchandise,2020,15
Export,417,KGZ,Kyrgyz Republic,TO,Total merchandise,2020,2006
Export,OSE,,Non-EU south-eastern Europe,TO,Total merchandise,2020,204860
Export,031,AZE,Azerbaijan,TO,Total merchandise,2020,13470
Export,795,TKM,Turkmenistan,TO,Total merchandise,2020,6385
Export,136,CYM,Cayman Islands,TO,Total merchandise,2020,22
Export,716,ZWE,Zimbabwe,TO,Total merchandise,2020,4396
Export,360,IDN,Indonesia,TO,Total merchandise,2020,163306
Export,910,,"Commonwealth of Independent States (CIS), including certain associate and former member States",TO,Total merchandise,2020,452447
Export,740,SUR,Suriname,TO,Total merchandise,2020,2345
Export,566,NGA,Nigeria,TO,Total merchandise,2020,35634
Export,760,SYR,Syrian Arab Republic,TO,Total merchandise,2020,868
Export,957,,West African Economic and Monetary Union (WAEMU),TO,Total merchandise,2020,28668
Export,498,MDA,"Moldova, Republic of",TO,Total merchandise,2020,2485
Export,942,,Pacific Alliance,TO,Total merchandise,2020,564574
Export,554,NZL,New Zealand,TO,Total merchandise,2020,38919
Export,670,VCT,Saint Vincent and the Grenadines,TO,Total merchandise,2020,54
Export,826,GBR,United Kingdom,TO,Total merchandise,2020,404681
Export,937,,Andean Community (ANDEAN),TO,Total merchandise,2020,100660
Export,LFX,,LDC non-fuel mineral exporters,TO,Total merchandise,2020,51976
Export,380,ITA,Italy,TO,Total merchandise,2020,496120
Export,704,VNM,Viet Nam,TO,Total merchandise,2020,282725
Export,768,TGO,Togo,TO,Total merchandise,2020,1008
Export,242,FJI,Fiji,TO,Total merchandise,2020,828
Export,158,CHT,Chinese Taipei,TO,Total merchandise,2019,330622
Export,270,GMB,The Gambia,TO,Total merchandise,2019,133
Export,356,IND,India,TO,Total merchandise,2019,324340
Export,012,DZA,Algeria,TO,Total merchandise,2019,35824
Export,372,IRL,Ireland,TO,Total merchandise,2019,169625
Export,246,FIN,Finland,TO,Total merchandise,2020,66192
Export,466,MLI,Mali,TO,Total merchandise,2019,3675
Export,666,SPM,Saint Pierre and Miquelon,TO,Total merchandise,2019,8
Export,807,MKD,North Macedonia,TO,Total merchandise,2019,7189
Export,404,KEN,Kenya,TO,Total merchandise,2019,5839
Export,981,,BRIC members,TO,Total merchandise,2019,3469030
Export,070,BIH,Bosnia and Herzegovina,TO,Total merchandise,2019,6578
Export,204,BEN,Benin,TO,Total merchandise,2019,3052
Export,446,MAC,"Macao, China",TO,Total merchandise,2019,1586
Export,120,CMR,Cameroon,TO,Total merchandise,2019,4084
Export,478,MRT,Mauritania,TO,Total merchandise,2019,2266
Export,962,,"African, Caribbean and Pacific States (ACP)",TO,Total merchandise,2019,386135
Export,736,SDN,Sudan,TO,Total merchandise,2019,3735
Export,288,GHA,Ghana,TO,Total merchandise,2019,15668
Export,534,SXM,Saint Martin,TO,Total merchandise,2019,181
Export,892,SRB,Serbia,TO,Total merchandise,2019,19630
Export,943,,ECCAS (Economic Community of Central African States),TO,Total merchandise,2019,74474
Export,218,ECU,Ecuador,TO,Total merchandise,2019,22329
Export,304,GRL,Greenland,TO,Total merchandise,2019,826
Export,966,,Gulf Cooperation Council (GCC),TO,Total merchandise,2019,845237
Export,992,,Landlocked developing countries,TO,Total merchandise,2019,189948
Export,096,BRN,Brunei Darussalam,TO,Total merchandise,2019,7039
Export,050,BGD,Bangladesh,TO,Total merchandise,2019,39337
Export,941,,Caribbean Community (CARICOM),TO,Total merchandise,2019,15519
Export,762,TJK,Tajikistan,TO,Total merchandise,2019,1174
Export,818,EGY,Egypt,TO,Total merchandise,2019,28993
Export,882,WSM,Samoa,TO,Total merchandise,2019,49
Export,LOX,,LDC oil exporters,TO,Total merchandise,2019,63384
Export,710,ZAF,South Africa,TO,Total merchandise,2019,90016
Export,752,SWE,Sweden,TO,Total merchandise,2019,160576
Export,900,,WTO Members,TO,Total merchandise,2019,18676524
Export,OAS,,Other Asia,TO,Total merchandise,2019,1135608
Export,430,LBR,Liberia,TO,Total merchandise,2019,543
Export,798,TUV,Tuvalu,TO,Total merchandise,2019,0
Export,598,PNG,Papua New Guinea,TO,Total merchandise,2019,11399
Export,646,RWA,Rwanda,TO,Total merchandise,2019,1241
Export,950,,Africa,TO,Total merchandise,2019,478649
Export,788,TUN,Tunisia,TO,Total merchandise,2019,14933
Export,893,MNE,Montenegro,TO,Total merchandise,2019,465
Export,242,FJI,Fiji,TO,Total merchandise,2019,1033
Export,983,,Australia and New Zealand,TO,Total merchandise,2019,310522
Export,OSE,,Non-EU south-eastern Europe,TO,Total merchandise,2019,217410
Export,792,TUR,Turkey,TO,Total merchandise,2019,180833
Export,946,,G-7 (Group of Seven),TO,Total merchandise,2019,5863074
Export,196,CYP,Cyprus,TO,Total merchandise,2019,3453
Export,608,PHL,Philippines,TO,Total merchandise,2019,70927
Export,LMX,,LDC exporters of manufactures,TO,Total merchandise,2019,60089
Export,060,BMU,Bermuda,TO,Total merchandise,2019,19
Export,076,BRA,Brazil,TO,Total merchandise,2019,225383
Export,108,BDI,Burundi,TO,Total merchandise,2019,180
Export,959,,West African Economic Community (ECOWAS),TO,Total merchandise,2019,112704
Export,970,,Asia,TO,Total merchandise,2019,6773997
Export,192,CUB,Cuba,TO,Total merchandise,2019,2062
Export,756,CHE,Switzerland,TO,Total merchandise,2019,313934
Export,LFX,,LDC non-fuel mineral exporters,TO,Total merchandise,2019,48309
Export,051,ARM,Armenia,TO,Total merchandise,2019,2640
Export,659,KNA,Saint Kitts and Nevis,TO,Total merchandise,2019,58
Export,662,LCA,Saint Lucia,TO,Total merchandise,2019,82
Export,LAX,,LDC exporters of agriculture,TO,Total merchandise,2019,18983
Export,585,PLW,Palau,TO,Total merchandise,2019,4
Export,408,PRK,"Korea, Democratic People's Republic of",TO,Total merchandise,2019,280
Export,927,,Euro Area (19),TO,Total merchandise,2019,4836700
Export,442,LUX,Luxembourg,TO,Total merchandise,2019,16451
Export,068,BOL,"Bolivia, Plurinational State of",TO,Total merchandise,2019,8757
Export,156,CHN,China,TO,Total merchandise,2019,2499457
Export,324,GIN,Guinea,TO,Total merchandise,2019,3945
Export,410,KOR,"Korea, Republic of",TO,Total merchandise,2019,542233
Export,104,MMR,Myanmar,TO,Total merchandise,2020,16692
Export,450,MDG,Madagascar,TO,Total merchandise,2020,1987
Export,250,FRA,France,TO,Total merchandise,2019,570951
Export,008,ALB,Albania,TO,Total merchandise,2019,2716
Export,188,CRI,Costa Rica,TO,Total merchandise,2019,11712
Export,894,ZMB,Zambia,TO,Total merchandise,2020,7819
Export,028,ATG,Antigua and Barbuda,TO,Total merchandise,2020,22
Export,084,BLZ,Belize,TO,Total merchandise,2020,287
Export,578,NOR,Norway,TO,Total merchandise,2020,84459
Export,975,,Association of Southeast Asian Nations (ASEAN),TO,Total merchandise,2020,1384557
Export,040,AUT,Austria,TO,Total merchandise,2020,168538
Export,800,UGA,Uganda,TO,Total merchandise,2020,4149
Export,986,,"Africa, CIS and Middle East",TO,Total merchandise,2020,1630657
Export,214,DOM,Dominican Republic,TO,Total merchandise,2020,10297
Export,222,SLV,El Salvador,TO,Total merchandise,2019,5905
Export,268,GEO,Georgia,TO,Total merchandise,2019,3798
Export,498,MDA,"Moldova, Republic of",TO,Total merchandise,2019,2779
Export,570,NIU,Niue,TO,Total merchandise,2019,2
Export,203,CZE,Czech Republic,TO,Total merchandise,2019,199128
Export,414,KWT,"Kuwait, the State of",TO,Total merchandise,2019,64483
Export,804,UKR,Ukraine,TO,Total merchandise,2019,50066
Export,940,,North American Free Trade Agreement (NAFTA),TO,Total merchandise,2019,2550450
Export,148,TCD,Chad,TO,Total merchandise,2019,3205
Export,132,CPV,Cabo Verde,TO,Total merchandise,2019,62
Export,980,,Asia-Pacific Economic Cooperation (APEC),TO,Total merchandise,2019,9406581
Export,795,TKM,Turkmenistan,TO,Total merchandise,2019,9695
Export,031,AZE,Azerbaijan,TO,Total merchandise,2019,19636
Export,690,SYC,Seychelles,TO,Total merchandise,2019,518
Export,780,TTO,Trinidad and Tobago,TO,Total merchandise,2019,7192
Export,191,HRV,Croatia,TO,Total merchandise,2020,17167
Export,376,ISR,Israel,TO,Total merchandise,2019,58507
Export,604,PER,Peru,TO,Total merchandise,2019,47690
Export,748,SWZ,Eswatini,TO,Total merchandise,2019,2002
Export,090,SLB,Solomon Islands,TO,Total merchandise,2019,461
Export,368,IRQ,Iraq,TO,Total merchandise,2019,82309
Export,140,CAF,Central African Republic,TO,Total merchandise,2019,147
Export,508,MOZ,Mozambique,TO,Total merchandise,2019,4669
Export,702,SGP,Singapore,TO,Total merchandise,2019,390763
Export,152,CHL,Chile,TO,Total merchandise,2019,68763
Export,266,GAB,Gabon,TO,Total merchandise,2019,6620
Export,470,MLT,Malta,TO,Total merchandise,2019,3007
Export,985,,G-20,TO,Total merchandise,2019,14598179
Export,398,KAZ,Kazakhstan,TO,Total merchandise,2019,57309
Export,902,,WTO Observer governments,TO,Total merchandise,2019,333374
Export,024,AGO,Angola,TO,Total merchandise,2019,34726
Export,740,SUR,Suriname,TO,Total merchandise,2019,2127
Export,910,,"Commonwealth of Independent States (CIS), including certain associate and former member States",TO,Total merchandise,2019,565852
Export,233,EST,Estonia,TO,Total merchandise,2019,16110
Export,500,MSR,Montserrat,TO,Total merchandise,2019,6
Export,004,AFG,Afghanistan,TO,Total merchandise,2019,864
Export,931,,North America,TO,Total merchandise,2019,2550477
Export,328,GUY,Guyana,TO,Total merchandise,2019,1567
Export,591,PAN,Panama,TO,Total merchandise,2019,11318
Export,000,,World,TO,Total merchandise,2019,19019026
Export,OCI,,Other CIS,TO,Total merchandise,2019,146002
Export,965,,Middle East,TO,Total merchandise,2019,1069268
Export,982,,BRICS members,TO,Total merchandise,2019,3559046
Export,348,HUN,Hungary,TO,Total merchandise,2019,123796
Export,948,,Four East Asian traders,TO,Total merchandise,2019,1798505
Export,OWE,,Non-EU western Europe,TO,Total merchandise,2019,894111
Export,776,TON,Tonga,TO,Total merchandise,2019,20
Export,316,GUM,Guam,TO,Total merchandise,2019,32
Export,938,,Central American Common Market (CACM),TO,Total merchandise,2019,54171
Export,558,NIC,Nicaragua,TO,Total merchandise,2019,5273
Export,426,LSO,Lesotho,TO,Total merchandise,2019,1063
Export,462,MDV,Maldives,TO,Total merchandise,2019,361
Export,760,SYR,Syrian Arab Republic,TO,Total merchandise,2019,507
Export,957,,West African Economic and Monetary Union (WAEMU),TO,Total merchandise,2019,29202
Export,056,BEL,Belgium,TO,Total merchandise,2019,446944
Export,860,UZB,Uzbekistan,TO,Total merchandise,2019,14024
Export,961,,Southern African Development Community (SADC),TO,Total merchandise,2019,180060
Export,932,,South and Central America and the Caribbean,TO,Total merchandise,2019,594108
Export,052,BRB,Barbados,TO,Total merchandise,2019,444
Export,144,LKA,Sri Lanka,TO,Total merchandise,2019,11940
Export,854,BFA,Burkina Faso,TO,Total merchandise,2020,4372
Export,440,LTU,Lithuania,TO,Total merchandise,2019,33151
Export,484,MEX,Mexico,TO,Total merchandise,2019,460704
Export,496,MNG,Mongolia,TO,Total merchandise,2019,7620
Export,840,USA,United States of America,TO,Total merchandise,2019,1643161
Export,945,,OPEC (Organization of the Petroleum Exporting Countries),TO,Total merchandise,2019,1057005
Export,116,KHM,Cambodia,TO,Total merchandise,2019,14825
Export,686,SEN,Senegal,TO,Total merchandise,2020,3929
Export,072,BWA,Botswana,TO,Total merchandise,2020,4262
Export,124,CAN,Canada,TO,Total merchandise,2020,390599
Export,905,,Europe,TO,Total merchandise,2019,6986675
Export,964,,Central African Economic and Monetary Community (CAEMC),TO,Total merchandise,2019,24933
Export,208,DNK,Denmark,TO,Total merchandise,2019,110779
Export,533,ABW,"Aruba, the Netherlands with respect to",TO,Total merchandise,2019,131
Export,626,TLS,Timor-Leste,TO,Total merchandise,2019,154
Export,032,ARG,Argentina,TO,Total merchandise,2019,65116
Export,340,HND,Honduras,TO,Total merchandise,2019,8788
Export,364,IRN,Iran,TO,Total merchandise,2019,65718
Export,417,KGZ,Kyrgyz Republic,TO,Total merchandise,2019,1986
Export,276,DEU,Germany,TO,Total merchandise,2019,1489412
Export,388,JAM,Jamaica,TO,Total merchandise,2019,1586
Export,434,LBY,Libya,TO,Total merchandise,2019,25732
Export,854,BFA,Burkina Faso,TO,Total merchandise,2019,3239
Export,231,ETH,Ethiopia,TO,Total merchandise,2019,2741
Export,072,BWA,Botswana,TO,Total merchandise,2019,5237
Export,124,CAN,Canada,TO,Total merchandise,2019,446585
Export,686,SEN,Senegal,TO,Total merchandise,2019,4179
Export,694,SLE,Sierra Leone,TO,Total merchandise,2019,619
Export,834,TZA,Tanzania,TO,Total merchandise,2019,5005
Export,308,GRD,Grenada,TO,Total merchandise,2019,32
Export,392,JPN,Japan,TO,Total merchandise,2019,705564
Export,682,SAU,"Saudi Arabia, Kingdom of",TO,Total merchandise,2019,261603
Export,180,COD,Democratic Republic of the Congo,TO,Total merchandise,2019,13382
Export,258,PYF,French Polynesia,TO,Total merchandise,2019,136
Export,384,CIV,Côte d'Ivoire,TO,Total merchandise,2019,12629
Export,918,EEC,European Union,TO,Total merchandise,2019,5825085
Export,986,,"Africa, CIS and Middle East",TO,Total merchandise,2019,2113769
Export,028,ATG,Antigua and Barbuda,TO,Total merchandise,2019,38
Export,084,BLZ,Belize,TO,Total merchandise,2019,462
Export,300,GRC,Greece,TO,Total merchandise,2019,37907
Export,858,URY,Uruguay,TO,Total merchandise,2019,7680
Export,894,ZMB,Zambia,TO,Total merchandise,2019,7047
Export,724,ESP,Spain,TO,Total merchandise,2019,334018
Export,997,,Least-developed countries,TO,Total merchandise,2019,198941
Export,554,NZL,New Zealand,TO,Total merchandise,2019,39517
Export,670,VCT,Saint Vincent and the Grenadines,TO,Total merchandise,2019,38
Export,826,GBR,United Kingdom,TO,Total merchandise,2019,469684
Export,958,,Common Market for Eastern and Southern Africa (COMESA),TO,Total merchandise,2019,125194
Export,104,MMR,Myanmar,TO,Total merchandise,2019,17997
Export,360,IDN,Indonesia,TO,Total merchandise,2019,167683
Export,944,,"Southern Common Market (MERCOSUR) excluding Venezuela, Bolivarian Republic of",TO,Total merchandise,2019,305832
Export,OAF,,Other Africa,TO,Total merchandise,2019,388634
Export,949,,Six East Asian traders,TO,Total merchandise,2019,2282969
Export,170,COL,Colombia,TO,Total merchandise,2019,39489
Export,048,BHR,"Bahrain, Kingdom of",TO,Total merchandise,2019,18120
Export,937,,Andean Community (ANDEAN),TO,Total merchandise,2019,118265
Export,320,GTM,Guatemala,TO,Total merchandise,2019,11175
Export,524,NPL,Nepal,TO,Total merchandise,2019,968
Export,422,LBN,Lebanese Republic,TO,Total merchandise,2019,4829
Export,380,ITA,Italy,TO,Total merchandise,2019,537718
Export,458,MYS,Malaysia,TO,Total merchandise,2019,238195
Export,212,DMA,Dominica,TO,Total merchandise,2019,18
Export,634,QAT,Qatar,TO,Total merchandise,2019,72935
Export,036,AUS,Australia,TO,Total merchandise,2019,271005
Export,566,NGA,Nigeria,TO,Total merchandise,2019,62531
Export,600,PRY,Paraguay,TO,Total merchandise,2019,7652
Export,100,BGR,Bulgaria,TO,Total merchandise,2019,33340
Export,184,COK,Cook Islands,TO,Total merchandise,2019,17
Export,246,FIN,Finland,TO,Total merchandise,2019,73468
Export,174,COM,Comoros,TO,Total merchandise,2019,39
Export,400,JOR,Jordan,TO,Total merchandise,2019,8317
Export,344,HKG,"Hong Kong, China",TO,Total merchandise,2019,534887
Export,296,KIR,Kiribati,TO,Total merchandise,2019,12
Export,642,ROM,Romania,TO,Total merchandise,2019,76867
Export,704,VNM,Viet Nam,TO,Total merchandise,2019,264268
Export,768,TGO,Togo,TO,Total merchandise,2019,1055
Export,784,ARE,United Arab Emirates,TO,Total merchandise,2019,389373
Export,191,HRV,Croatia,TO,Total merchandise,2019,17180
Export,562,NER,Niger,TO,Total merchandise,2019,1126
Export,262,DJI,Djibouti,TO,Total merchandise,2019,3996
Export,516,NAM,Namibia,TO,Total merchandise,2019,6256
Export,548,VUT,Vanuatu,TO,Total merchandise,2019,56
Export,620,PRT,Portugal,TO,Total merchandise,2019,67063
Export,450,MDG,Madagascar,TO,Total merchandise,2019,2696
