,from,to,2019,2020
25,AN,PA,0.2,0.2
26,AN,AR,0.2,0.2
27,AN,VE,0.2,0.1
28,AN,JM,0.1,0.0
29,AN,GB,0.1,0.1
30,AN,NA,0.1,0.0
31,AN,DO,0.1,0.0
32,AN,ZM,0.1,0.5
33,AN,AG,0.1,0.0
34,AN,B0,0.1,0.1
35,AN,U2,0.1,0.1
36,AN,CA,0.1,0.1
37,AN,LC,0.0,0.0
38,AN,NG,0.0,0.0
39,AN,NE,0.0,0.0
40,AN,RW,0.0,0.0
41,AN,E1,0.0,1.2
42,AN,1C_903,0.0,1.2
43,AN,ZW,0.0,0.0
44,AN,NP,0.0,0.0
45,AN,R14,0.0,0.0
46,AN,TV,0.0,0.0
47,AN,SB,0.0,0.0
48,AN,X88,0.0,0.0
49,AN,UA,0.0,0.0
50,AN,YE,0.0,0.0
51,AN,SM,0.0,0.0
52,AN,AU,0.0,0.0
53,AN,SG,0.0,0.0
54,AN,CN,0.0,0.0
55,AN,KR,0.0,0.0
56,AN,S19,0.0,0.0
57,AN,DJ,0.0,0.0
58,AN,BM,0.0,0.0
59,AN,BS,0.0,0.0
60,AN,CU,0.0,0.0
61,AN,HK,0.0,0.0
62,AN,JO,0.0,0.0
63,AN,CY,0.0,0.0
64,AN,CF,0.0,0.0
65,AN,DM,0.0,0.0
66,AN,EG,0.0,0.0
67,AN,BF,0.0,0.0
68,AN,AF,0.0,0.0
69,AN,GN,0.0,0.0
70,AN,MT,0.0,0.0
71,AN,SL,0.0,0.0
72,AN,LB,0.0,0.0
73,AN,SA,0.0,0.0
74,AN,KN,0.0,0.0
75,AN,SR,0.0,0.0
76,AN,XK,0.0,0.0
77,AN,GY,0.0,0.0
78,AN,LR,0.0,0.0
79,AN,GT,0.0,2.2
80,AN,MA,0.0,0.0
81,AN,ML,0.0,0.0
82,AN,LU,0.0,0.0
83,AN,GD,0.0,0.0
84,AN,HT,0.0,0.0
85,AN,IL,0.0,0.0
86,AN,MX,0.0,0.0
87,AN,VC,0.0,0.0
0,NL,W00,708595.7,674602.0
1,NL,XR29,576714.5,547726.8
2,NL,B0,460859.2,442496.8
3,NL,U2,394988.5,374154.1
4,NL,DE,167521.5,157990.7
5,NL,XR43,121470.9,119102.6
6,NL,1C_092,92979.6,93451.8
7,NL,BE,77485.1,69769.9
8,NL,FR,59533.6,57857.6
9,NL,GB,57598.5,51285.0
10,NL,E1,48782.3,49634.1
11,NL,1C_903,48782.3,49634.1
12,NL,US,32994.4,30074.5
13,NL,1C_080,28491.2,25650.8
14,NL,IT,28292.2,28030.6
15,NL,XS25,24586.9,26152.3
16,NL,ES,22157.4,21338.9
17,NL,XS5,19589.6,18152.6
18,NL,1C_440,18245.4,16867.2
19,NL,PL,17568.4,19141.4
20,NL,F1,16905.7,15377.3
21,NL,SE,15765.3,15966.2
22,NL,CN,15565.0,17846.3
23,NL,F97,14640.7,14022.8
24,NL,F6,14379.8,13122.9
25,NL,A10,14132.2,12040.7
26,NL,CZ,12038.8,12563.2
27,NL,R14,11028.7,10665.5
28,NL,CH,9234.0,10090.6
29,NL,AT,9192.5,8435.7
30,NL,TW,9016.8,7549.9
31,NL,DK,8259.7,8875.2
32,NL,RU,7933.8,7608.3
33,NL,XR99,7776.0,4947.3
34,NL,TR,6952.3,7033.8
35,NL,FI,6284.0,5930.4
36,NL,IE,6047.7,6596.0
37,NL,HU,6042.4,5571.9
38,NL,NO,5922.9,5926.6
39,NL,NG,5876.4,4446.4
40,NL,PT,5170.9,4761.0
41,NL,KR,5139.3,7662.2
42,NL,CA,5136.9,3812.2
43,NL,JP,5104.5,5616.3
44,NL,SG,4487.0,3526.8
45,NL,SA,4028.5,3908.5
46,NL,AU,3817.1,3667.4
47,NL,RO,3731.1,3655.9
48,NL,AE,3479.7,3449.7
49,NL,GR,3354.2,3488.2
50,NL,BR,3244.5,2655.4
51,NL,MX,2899.0,2546.6
52,NL,HK,2805.6,2457.6
53,NL,IL,2722.9,3033.3
54,NL,IN,2633.3,2239.0
55,NL,ZA,2579.0,2263.8
56,NL,_X,2403.3,2664.1
57,NL,SK,2315.3,2216.3
58,NL,A109,2256.3,2041.7
59,NL,LU,1965.8,1809.1
60,NL,EG,1869.3,1813.4
61,NL,LT,1566.2,1576.4
62,NL,BG,1471.3,1437.6
63,NL,UA,1351.6,1365.3
64,NL,MY,1304.9,1243.4
65,NL,TH,1298.2,1195.9
66,NL,SI,1287.8,1270.0
67,NL,MA,1216.8,1121.1
68,NL,VN,1208.4,1140.2
69,NL,EE,1030.8,1120.3
70,NL,PK,1020.2,542.0
71,NL,HR,993.8,1131.5
72,NL,ID,976.8,863.7
73,NL,QA,956.4,954.8
74,NL,GI,943.4,874.8
75,NL,TG,927.1,1433.8
76,NL,SN,922.5,614.9
77,NL,AR,908.9,721.9
78,NL,IS,853.1,787.1
79,NL,CL,767.5,706.4
80,NL,DZ,758.8,623.1
81,NL,LV,737.4,820.3
82,NL,RS,726.2,764.5
83,NL,NZ,721.7,637.6
84,NL,PH,700.3,660.7
85,NL,KW,699.7,727.5
86,NL,IQ,602.5,476.0
87,NL,LY,598.3,585.6
88,NL,KZ,578.9,673.7
89,NL,CY,575.5,668.2
90,NL,GH,565.3,881.0
91,NL,IR,540.9,414.8
92,NL,OM,537.5,424.0
93,NL,CO,519.4,477.4
94,NL,LB,489.0,436.5
95,NL,MT,470.6,474.7
96,NL,JO,456.2,423.2
97,NL,CI,385.0,388.1
98,NL,EC,373.3,203.1
99,NL,TN,364.0,293.9
100,NL,PE,359.9,316.0
101,NL,KE,340.5,535.0
102,NL,CD,308.6,118.9
103,NL,BD,306.0,274.9
104,NL,DO,300.2,212.8
105,NL,BY,281.8,291.6
106,NL,ET,273.9,302.1
107,NL,CW,266.4,248.4
108,NL,TT,254.4,91.9
109,NL,GN,251.5,216.0
110,NL,SR,250.6,215.1
111,NL,CR,245.2,179.1
112,NL,BA,234.4,208.0
113,NL,AZ,233.7,186.2
114,NL,X88,231.0,161.3
115,NL,CU,230.0,161.0
116,NL,VE,202.9,29.8
117,NL,BH,202.1,226.4
118,NL,CV,186.2,64.2
119,NL,AW,180.2,125.2
120,NL,LK,175.3,105.3
121,NL,PA,173.3,177.7
122,NL,UZ,171.1,155.8
123,NL,AO,170.7,181.1
124,NL,TZ,150.7,177.7
125,NL,GE,147.1,138.9
126,NL,MK,140.2,134.9
127,NL,CM,139.2,177.2
128,NL,UY,135.5,120.5
129,NL,MD,117.3,114.9
130,NL,GT,113.5,111.0
131,NL,MZ,111.3,54.9
132,NL,ML,108.8,139.3
133,NL,MH,99.2,240.5
134,NL,TM,99.2,45.5
135,NL,MR,96.2,81.4
136,NL,AL,93.7,91.3
137,NL,MO,92.6,24.2
138,NL,BF,87.4,95.4
139,NL,GA,82.7,87.1
140,NL,BJ,82.4,102.1
141,NL,UG,79.7,121.2
142,NL,YE,77.1,92.9
143,NL,FO,73.6,83.3
144,NL,JM,73.6,99.6
145,NL,PY,72.9,140.0
146,NL,SY,70.8,58.0
147,NL,AM,68.9,51.8
148,NL,SD,68.5,97.5
149,NL,SX,63.6,50.0
150,NL,ZM,62.7,69.9
151,NL,MU,62.7,57.6
152,NL,CG,60.2,65.3
153,NL,MM,59.7,96.5
154,NL,GM,58.4,50.2
155,NL,ME,56.3,58.4
156,NL,LR,56.2,41.8
157,NL,MG,55.7,27.0
158,NL,BO,54.8,47.0
159,NL,HN,53.7,41.9
160,NL,NE,49.0,34.2
161,NL,BN,48.6,31.5
162,NL,BS,45.7,42.8
163,NL,MN,45.3,43.9
164,NL,BM,45.1,210.1
165,NL,XK,45.0,48.4
166,NL,GY,44.8,48.5
167,NL,GQ,43.3,45.8
168,NL,SL,43.3,69.5
169,NL,SV,41.3,49.9
170,NL,NA,38.8,29.1
171,NL,HT,34.4,38.1
172,NL,KH,33.2,35.2
173,NL,KG,32.9,19.9
174,NL,AF,32.9,35.2
175,NL,PS,32.8,31.6
176,NL,MW,31.5,31.9
177,NL,DJ,28.4,24.9
178,NL,GL,27.1,10.2
179,NL,AG,26.0,10.6
180,NL,E19,25.7,18.3
181,NL,SS,25.7,12.7
182,NL,NI,24.5,25.7
183,NL,RW,24.4,24.6
184,NL,CF,23.8,16.2
185,NL,GW,23.1,19.8
186,NL,PF,22.5,31.5
187,NL,PG,21.1,13.3
188,NL,ZW,20.5,18.7
189,NL,BB,20.0,14.0
190,NL,TD,19.4,57.1
191,NL,SO,19.0,25.2
192,NL,NP,18.5,21.1
193,NL,SC,16.3,16.5
194,NL,MV,16.0,16.7
195,NL,FK,15.0,0.9
196,NL,NC,12.9,14.6
197,NL,TJ,12.5,13.4
198,NL,LC,9.8,8.9
199,NL,FJ,9.7,4.1
200,NL,SM,8.8,8.8
201,NL,LA,8.5,16.7
202,NL,BZ,8.0,7.4
203,NL,ST,7.3,4.5
204,NL,TL,6.6,1.9
205,NL,ER,6.5,5.5
206,NL,S19,6.5,6.3
207,NL,VC,6.2,2.8
208,NL,BI,6.2,7.1
209,NL,VA,6.1,8.0
210,NL,BW,5.8,8.0
211,NL,GD,5.8,5.3
212,NL,DM,5.3,2.5
213,NL,KM,4.7,3.9
214,NL,SB,3.3,2.0
215,NL,SZ,3.1,4.5
216,NL,KN,2.5,1.7
217,NL,GU,2.4,3.2
218,NL,LS,2.3,1.6
219,NL,BT,1.7,1.9
220,NL,WS,1.5,0.9
221,NL,AI,1.2,2.7
222,NL,VU,1.0,0.4
223,NL,KP,1.0,0.3
224,NL,TO,0.2,0.2
225,NL,MS,0.2,0.2
226,NL,KI,0.2,0.2
227,NL,AS,0.1,0.1
228,NL,PW,0.1,0.1
229,NL,F19,0.1,0.0
230,NL,FM,0.1,0.1
231,NL,TV,0.0,0.0
0,NC,W00,900.6,838.7
1,NC,XR29,514.1,461.0
2,NC,XR43,379.3,371.3
3,NC,1C_092,379.1,371.0
4,NC,XS25,375.8,367.7
5,NC,CN,330.5,324.6
6,NC,B0,136.7,124.0
7,NC,U2,136.6,124.0
8,NC,KR,128.6,114.9
9,NC,JP,118.3,105.1
10,NC,FR,71.9,66.2
11,NC,TW,70.7,63.1
12,NC,BE,37.0,33.1
13,NC,IN,36.8,35.1
14,NC,US,36.1,32.6
15,NC,ES,26.5,23.7
16,NC,HK,11.0,9.4
17,NC,AU,8.7,7.8
18,NC,_X,7.1,6.4
19,NC,S19,3.1,2.8
20,NC,F1,2.2,2.2
21,NC,F6,2.1,2.1
22,NC,VU,1.5,1.3
23,NC,KH,1.4,1.4
24,NC,NZ,1.4,1.4
25,NC,CA,1.3,1.3
26,NC,KE,1.3,1.3
27,NC,1C_440,0.8,0.8
28,NC,PF,0.8,0.7
29,NC,XS5,0.8,0.8
30,NC,SG,0.7,0.7
31,NC,F97,0.7,0.7
32,NC,A10,0.7,0.7
33,NC,AS,0.6,0.6
34,NC,BR,0.5,0.5
35,NC,IT,0.5,0.4
36,NC,JO,0.5,0.5
37,NC,CH,0.4,0.4
38,NC,DE,0.4,0.4
39,NC,VN,0.4,0.4
40,NC,ID,0.3,0.3
41,NC,1C_080,0.3,0.3
42,NC,MG,0.2,0.2
43,NC,FJ,0.2,0.2
44,NC,ML,0.2,0.2
45,NC,AE,0.2,0.2
46,NC,GB,0.2,0.2
47,NC,NL,0.1,0.1
48,NC,MU,0.1,0.1
49,NC,IE,0.1,0.1
50,NC,TH,0.1,0.1
51,NC,CM,0.1,0.1
52,NC,CI,0.1,0.1
53,NC,XR99,0.1,0.1
54,NC,GA,0.1,0.1
55,NC,SN,0.1,0.1
56,NC,MY,0.1,0.1
57,NC,SB,0.1,0.1
58,NC,DO,0.1,0.1
59,NC,1C_903,0.0,0.0
60,NC,CR,0.0,0.0
61,NC,DJ,0.0,0.0
62,NC,E1,0.0,0.0
63,NC,DK,0.0,0.0
64,NC,BJ,0.0,0.0
65,NC,X88,0.0,0.0
66,NC,R14,0.0,0.0
67,NC,NO,0.0,0.0
68,NC,CL,0.0,0.0
69,NC,EE,0.0,0.0
70,NC,BM,0.0,0.0
71,NC,FI,0.0,0.0
72,NC,TG,0.0,0.0
73,NC,WS,0.0,0.0
74,NC,LU,0.0,0.0
75,NC,IL,0.0,0.0
76,NC,GU,0.0,0.0
77,NC,MA,0.0,0.0
78,NC,VA,0.0,0.0
79,NC,KP,0.0,0.0
80,NC,GY,0.0,0.0
81,NC,AT,0.0,0.0
82,NC,SE,0.0,0.0
83,NC,TZ,0.0,0.0
84,NC,PG,0.0,0.0
85,NC,RU,0.0,0.0
86,NC,PT,0.0,0.0
87,NC,PL,0.0,0.0
88,NC,TO,0.0,0.0
89,NC,TN,0.0,0.0
90,NC,PH,0.0,0.0
91,NC,NA,0.0,0.0
92,NC,PK,0.0,0.0
93,NC,SC,0.0,0.0
94,NC,TR,0.0,0.0
0,NZ,W00,40048.5,38825.1
1,NZ,XR43,20417.2,19610.2
2,NZ,XR29,19212.9,18928.2
3,NZ,1C_092,18406.5,17583.2
4,NZ,XS25,16432.5,15649.4
5,NZ,CN,11190.0,10838.7
6,NZ,AU,5817.7,5299.6
7,NZ,US,3774.6,4228.3
8,NZ,JP,2316.8,2292.2
9,NZ,B0,2187.0,2092.3
10,NZ,XS5,2059.2,2042.6
11,NZ,1C_080,2010.6,2027.0
12,NZ,1C_440,2008.8,1988.9
13,NZ,U2,1942.2,1882.3
14,NZ,F97,1569.2,1591.0
15,NZ,KR,1127.2,1109.6
16,NZ,GB,993.1,983.7
17,NZ,HK,878.2,764.7
18,NZ,TW,780.3,848.7
19,NZ,F1,779.5,762.2
20,NZ,1C_903,770.5,786.1
21,NZ,E1,770.5,786.1
22,NZ,A10,768.2,730.9
23,NZ,SG,747.6,730.2
24,NZ,MY,721.3,691.1
25,NZ,ID,704.6,697.2
26,NZ,TH,652.9,617.5
27,NZ,PH,582.7,470.9
28,NZ,DE,565.4,606.1
29,NZ,AE,540.6,528.2
30,NZ,VN,532.1,534.8
31,NZ,NL,508.3,448.7
32,NZ,CA,490.9,515.3
33,NZ,IN,452.6,303.1
34,NZ,SA,445.4,515.7
35,NZ,E19,388.9,463.9
36,NZ,F6,386.8,401.3
37,NZ,_X,365.0,222.6
38,NZ,DZ,320.2,257.3
39,NZ,FJ,292.8,257.5
40,NZ,LK,281.6,283.2
41,NZ,R14,260.0,277.6
42,NZ,BD,258.0,246.1
43,NZ,FR,244.6,306.3
44,NZ,MX,232.9,208.1
45,NZ,EG,198.6,152.9
46,NZ,RU,194.6,212.1
47,NZ,IT,190.5,148.3
48,NZ,BE,160.6,111.9
49,NZ,PG,130.3,113.2
50,NZ,PF,119.8,114.7
51,NZ,NG,117.8,123.8
52,NZ,S19,116.2,93.1
53,NZ,CH,108.8,79.8
54,NZ,ZA,107.9,117.0
55,NZ,CL,98.7,112.9
56,NZ,ES,91.5,86.6
57,NZ,TR,85.6,31.3
58,NZ,NC,84.3,87.1
59,NZ,WS,81.5,70.8
60,NZ,DK,80.8,69.8
61,NZ,PE,80.7,65.6
62,NZ,OM,73.4,96.8
63,NZ,BR,61.1,54.0
64,NZ,MU,55.5,56.2
65,NZ,SE,55.2,53.3
66,NZ,JO,54.1,63.7
67,NZ,CU,53.5,64.1
68,NZ,X88,53.5,64.1
69,NZ,PL,53.4,38.5
70,NZ,KW,53.4,75.7
71,NZ,TT,48.7,42.9
72,NZ,TO,47.6,52.6
73,NZ,IE,46.6,57.4
74,NZ,PK,46.2,37.1
75,NZ,IR,45.1,2.9
76,NZ,LY,44.1,59.1
77,NZ,GR,40.2,32.3
78,NZ,NO,38.6,24.3
79,NZ,MA,37.2,22.8
80,NZ,GE,36.1,36.7
81,NZ,MM,33.9,37.6
82,NZ,QA,33.9,39.4
83,NZ,BH,32.3,23.7
84,NZ,PA,29.7,36.9
85,NZ,VU,29.7,28.9
86,NZ,GH,28.6,29.1
87,NZ,CZ,28.6,26.1
88,NZ,JM,26.3,24.9
89,NZ,SD,25.9,68.7
90,NZ,IL,25.2,14.7
91,NZ,GT,23.4,20.2
92,NZ,MV,22.9,14.3
93,NZ,SV,21.7,24.7
94,NZ,YE,21.3,12.0
95,NZ,PT,21.0,20.0
96,NZ,BB,20.0,18.2
97,NZ,GY,18.5,17.2
98,NZ,DO,17.7,13.2
99,NZ,SB,17.6,16.4
100,NZ,AT,17.6,15.1
101,NZ,AS,16.7,28.8
102,NZ,NI,16.7,8.0
103,NZ,CI,15.0,15.3
104,NZ,CM,14.4,19.7
105,NZ,SY,14.2,14.4
106,NZ,UA,13.2,10.1
107,NZ,BG,13.1,12.6
108,NZ,AZ,12.7,15.6
109,NZ,MN,11.7,11.6
110,NZ,LV,11.4,9.6
111,NZ,AR,11.3,14.2
112,NZ,FI,10.6,10.7
113,NZ,KH,10.4,9.9
114,NZ,LB,10.3,2.5
115,NZ,LT,10.1,9.4
116,NZ,UY,9.7,12.4
117,NZ,CO,9.6,15.9
118,NZ,CY,9.5,5.9
119,NZ,AO,8.2,1.9
120,NZ,NP,8.0,7.3
121,NZ,SN,7.8,6.3
122,NZ,CR,7.8,8.8
123,NZ,KI,7.3,5.6
124,NZ,RO,7.3,4.7
125,NZ,VC,6.2,1.1
126,NZ,SK,6.1,1.8
127,NZ,EC,5.9,3.7
128,NZ,HU,5.6,2.8
129,NZ,KE,5.5,4.1
130,NZ,MO,5.4,4.5
131,NZ,MH,5.2,4.3
132,NZ,TN,4.3,2.3
133,NZ,BN,4.1,3.5
134,NZ,TV,4.1,1.5
135,NZ,SO,4.1,7.1
136,NZ,CD,3.7,1.5
137,NZ,FM,3.4,2.1
138,NZ,A109,3.3,7.1
139,NZ,EE,3.2,3.7
140,NZ,TZ,3.2,2.4
141,NZ,BM,3.1,2.5
142,NZ,LC,3.0,2.2
143,NZ,SL,3.0,2.3
144,NZ,GD,3.0,2.8
145,NZ,TL,2.9,3.2
146,NZ,FO,2.8,3.2
147,NZ,MT,2.8,2.6
148,NZ,AG,2.7,1.1
149,NZ,MG,2.6,3.6
150,NZ,IQ,2.5,4.0
151,NZ,RS,2.4,1.7
152,NZ,TG,2.3,0.4
153,NZ,MZ,1.9,1.9
154,NZ,BY,1.8,1.6
155,NZ,IS,1.7,1.1
156,NZ,SI,1.7,4.8
157,NZ,NR,1.6,1.0
158,NZ,BS,1.5,1.3
159,NZ,PW,1.3,0.8
160,NZ,KZ,1.1,1.0
161,NZ,HR,1.0,2.3
162,NZ,GA,1.0,0.6
163,NZ,SC,1.0,1.0
164,NZ,CG,0.9,3.3
165,NZ,BJ,0.9,0.7
166,NZ,SX,0.8,0.2
167,NZ,AW,0.8,0.8
168,NZ,GM,0.8,1.1
169,NZ,LU,0.7,1.0
170,NZ,GI,0.7,0.6
171,NZ,AF,0.7,0.0
172,NZ,CW,0.7,0.6
173,NZ,LA,0.6,0.8
174,NZ,BO,0.6,0.2
175,NZ,DJ,0.6,1.9
176,NZ,ET,0.6,1.2
177,NZ,BF,0.5,2.7
178,NZ,UG,0.5,0.9
179,NZ,GQ,0.5,0.7
180,NZ,NA,0.5,0.4
181,NZ,LR,0.5,0.7
182,NZ,BZ,0.5,0.3
183,NZ,FK,0.5,0.2
184,NZ,PY,0.5,4.5
185,NZ,MR,0.4,0.7
186,NZ,KM,0.4,0.6
187,NZ,AM,0.3,0.1
188,NZ,HN,0.3,1.7
189,NZ,GN,0.3,0.5
190,NZ,ZM,0.2,0.4
191,NZ,SR,0.2,0.8
192,NZ,ZW,0.2,0.2
193,NZ,MD,0.2,0.0
194,NZ,ML,0.2,0.2
195,NZ,BT,0.1,0.2
196,NZ,BA,0.1,0.0
197,NZ,HT,0.1,0.6
198,NZ,KG,0.1,0.0
199,NZ,ME,0.1,0.3
200,NZ,CF,0.1,0.2
201,NZ,AL,0.0,0.2
202,NZ,F19,0.0,0.2
203,NZ,AI,0.0,0.0
204,NZ,UZ,0.0,0.1
205,NZ,NE,0.0,0.0
206,NZ,RW,0.0,0.2
207,NZ,SM,0.0,0.0
208,NZ,ER,0.0,0.0
209,NZ,BW,0.0,0.1
210,NZ,SZ,0.0,0.0
211,NZ,VE,0.0,0.2
212,NZ,PS,0.0,0.0
213,NZ,MW,0.0,0.1
0,NI,W00,2696.8,2852.0
1,NI,XR29,1727.6,1899.6
2,NI,US,1320.3,1462.2
3,NI,XR43,917.8,921.2
4,NI,1C_092,865.8,889.2
5,NI,A10,821.1,848.0
6,NI,SV,285.3,317.2
7,NI,B0,202.4,191.1
8,NI,U2,193.1,178.4
9,NI,CR,146.2,139.8
10,NI,GT,119.6,114.8
11,NI,TW,80.8,82.8
12,NI,HN,75.5,68.4
13,NI,MX,71.6,96.2
14,NI,XS25,62.9,55.1
15,NI,GB,55.2,57.1
16,NI,1C_080,52.1,31.9
17,NI,BE,47.6,61.2
18,NI,_X,46.2,24.4
19,NI,CA,39.9,29.7
20,NI,DE,37.3,39.2
21,NI,LU,36.3,34.8
22,NI,PA,34.2,32.7
23,NI,E1,33.7,18.1
24,NI,1C_903,33.7,18.1
25,NI,S19,33.4,36.6
26,NI,EC,30.0,22.0
27,NI,A109,26.0,34.1
28,NI,E19,25.3,12.0
29,NI,FR,24.9,6.4
30,NI,CN,24.5,11.0
31,NI,ES,22.8,15.8
32,NI,NL,18.4,14.5
33,NI,KR,16.2,59.7
34,NI,VE,13.5,3.9
35,NI,SE,9.4,12.7
36,NI,JP,9.1,15.0
37,NI,RU,8.5,6.0
38,NI,R14,8.5,6.0
39,NI,DO,8.4,10.4
40,NI,CO,7.6,4.7
41,NI,FI,5.7,6.5
42,NI,X88,5.1,6.9
43,NI,CU,5.1,6.9
44,NI,NO,3.0,1.6
45,NI,TH,2.6,4.0
46,NI,IN,2.5,3.5
47,NI,CL,1.4,1.8
48,NI,BO,1.0,1.2
49,NI,CH,0.8,0.3
50,NI,BR,0.6,0.6
51,NI,AR,0.1,0.1
0,NE,W00,665.9,629.1
1,NE,XR43,426.8,314.5
2,NE,F1,423.3,306.5
3,NE,F6,417.8,285.7
4,NE,XR29,239.1,314.6
5,NE,B0,233.4,229.0
6,NE,U2,233.3,228.6
7,NE,FR,228.8,212.5
8,NE,1C_080,220.8,84.3
9,NE,1C_092,206.0,230.2
10,NE,NG,199.7,40.5
11,NE,ML,100.4,108.1
12,NE,GH,53.9,15.7
13,NE,BF,35.8,78.1
14,NE,TD,16.0,18.0
15,NE,XS5,7.1,27.2
16,NE,1C_440,7.1,27.2
17,NE,US,3.9,21.8
18,NE,BJ,3.2,10.7
19,NE,DZ,3.1,19.9
20,NE,TG,2.8,1.8
21,NE,CI,1.7,1.0
22,NE,DE,1.6,3.0
23,NE,CA,1.5,54.7
24,NE,F97,1.5,6.4
25,NE,BE,1.4,0.1
26,NE,SN,1.3,2.4
27,NE,TN,1.1,0.5
28,NE,MA,1.1,0.2
29,NE,ET,1.0,0.7
30,NE,E1,1.0,1.3
31,NE,1C_903,1.0,1.3
32,NE,ES,0.9,12.7
33,NE,TR,0.8,1.1
34,NE,SA,0.7,0.1
35,NE,XS25,0.7,0.2
36,NE,LY,0.5,0.2
37,NE,GM,0.5,0.2
38,NE,AE,0.3,5.5
39,NE,CN,0.3,0.2
40,NE,A10,0.2,0.1
41,NE,NL,0.2,0.2
42,NE,CG,0.2,0.1
43,NE,MO,0.2,0.0
44,NE,GA,0.2,0.1
45,NE,R14,0.1,0.1
46,NE,RU,0.1,0.1
47,NE,IT,0.1,0.0
48,NE,BG,0.1,0.0
49,NE,KW,0.1,0.0
50,NE,GN,0.1,0.1
51,NE,MR,0.1,0.1
52,NE,GY,0.1,0.0
53,NE,CM,0.1,0.0
54,NE,UG,0.0,0.0
55,NE,HK,0.0,0.0
56,NE,GB,0.0,0.0
57,NE,PF,0.0,0.0
58,NE,KH,0.0,0.0
59,NE,AM,0.0,0.0
60,NE,BN,0.0,0.0
61,NE,BY,0.0,0.0
62,NE,CD,0.0,0.0
63,NE,CV,0.0,0.0
64,NE,DJ,0.0,0.0
65,NE,UA,0.0,0.0
66,NE,AO,0.0,0.0
67,NE,EG,0.0,0.6
68,NE,SV,0.0,0.0
69,NE,MG,0.0,0.0
70,NE,VC,0.0,0.0
71,NE,FJ,0.0,0.0
72,NE,LC,0.0,0.0
73,NE,AW,0.0,0.0
74,NE,AN,0.0,0.0
75,NE,PT,0.0,0.0
76,NE,ZA,0.0,8.1
77,NE,RW,0.0,0.0
78,NE,NA,0.0,0.0
79,NE,SD,0.0,0.1
80,NE,SE,0.0,0.3
81,NE,CH,0.0,0.0
82,NE,RO,0.0,0.0
83,NE,PE,0.0,0.0
84,NE,IN,0.0,0.0
85,NE,SL,0.0,0.0
86,NE,IL,0.0,0.1
87,NE,KR,0.0,0.0
88,NE,PW,0.0,0.0
89,NE,ME,0.0,0.0
90,NE,MN,0.0,0.0
0,NG,W00,66291.3,44553.3
1,NG,XR43,39678.6,27482.6
2,NG,1C_092,39338.9,27373.4
3,NG,XS25,29418.5,20610.9
4,NG,XR29,25861.2,16498.7
5,NG,IN,18127.3,10829.2
6,NG,B0,17517.6,10920.9
7,NG,U2,17235.2,10665.5
8,NG,F1,8406.6,5666.7
9,NG,F6,8378.9,5645.6
10,NG,ID,6068.7,4833.2
11,NG,CN,4568.2,4491.9
12,NG,FR,4249.5,1953.9
13,NG,ES,4216.7,2933.7
14,NG,US,3908.9,1259.2
15,NG,NL,3819.0,2198.7
16,NG,ZA,3708.5,2251.3
17,NG,IT,2779.3,1712.4
18,NG,CI,2262.1,1721.9
19,NG,A10,1786.5,1131.8
20,NG,DE,1341.3,911.6
21,NG,GB,1257.1,941.1
22,NG,CA,1016.5,1294.7
23,NG,BR,1005.5,467.3
24,NG,SN,842.2,764.0
25,NG,PT,822.7,946.2
26,NG,GH,757.0,290.5
27,NG,_X,751.5,572.0
28,NG,CM,699.6,532.6
29,NG,KR,520.7,540.1
30,NG,AU,513.3,244.9
31,NG,JP,450.2,605.6
32,NG,VN,366.2,352.1
33,NG,TW,344.0,261.9
34,NG,1C_080,339.8,109.2
35,NG,PE,329.8,617.4
36,NG,BN,270.9,56.9
37,NG,NO,252.0,352.4
38,NG,UY,241.4,43.0
39,NG,DO,195.5,0.1
40,NG,DK,152.8,190.6
41,NG,CZ,105.6,45.7
42,NG,XS5,64.2,68.4
43,NG,1C_440,61.3,67.3
44,NG,SG,54.6,55.7
45,NG,BJ,47.0,35.8
46,NG,CH,41.7,36.2
47,NG,E1,30.6,25.9
48,NG,1C_903,30.6,25.9
49,NG,HR,24.0,19.0
50,NG,DZ,23.8,18.1
51,NG,TD,20.9,15.9
52,NG,GA,17.8,13.5
53,NG,F97,16.8,39.0
54,NG,PK,16.8,7.2
55,NG,PH,12.3,36.0
56,NG,GT,11.6,2.8
57,NG,ML,10.5,8.0
58,NG,R14,7.9,6.3
59,NG,LB,7.1,4.5
60,NG,HK,6.9,3.0
61,NG,JO,5.1,30.2
62,NG,TG,4.1,3.1
63,NG,MM,3.3,1.5
64,NG,SK,3.2,1.0
65,NG,UA,2.9,3.3
66,NG,SD,2.8,2.2
67,NG,NE,2.4,1.8
68,NG,AM,2.3,0.8
69,NG,BY,2.2,1.9
70,NG,IR,2.2,1.9
71,NG,AO,1.9,1.1
72,NG,KE,1.8,1.4
73,NG,MO,1.5,2.1
74,NG,SV,1.3,0.9
75,NG,CY,1.1,1.0
76,NG,MR,1.1,0.8
77,NG,PS,1.0,1.2
78,NG,BE,1.0,1.6
79,NG,QA,0.9,0.9
80,NG,EE,0.8,1.2
81,NG,GN,0.7,0.5
82,NG,HN,0.7,0.1
83,NG,RS,0.6,0.7
84,NG,BA,0.5,0.4
85,NG,NA,0.5,0.1
86,NG,KH,0.5,0.0
87,NG,TH,0.4,1.0
88,NG,CD,0.4,1.5
89,NG,CG,0.4,0.3
90,NG,MZ,0.4,0.4
91,NG,AE,0.3,0.3
