IndicatorCategory,IndicatorCode,Indicator,ReporterCode,ReporterISO3A,Reporter,PartnerCode,PartnerISO3A,Partner,ProductClassificationCode,ProductClassification,ProductCode,Product,PeriodCode,Period,FrequencyCode,Frequency,UnitCode,Unit,Year,ValueFlagCode,ValueFlag,Value
Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group - annual,780,TTO,Trinidad and Tobago,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2020,E,Estimate,2
Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group - annual,694,SLE,Sierra Leone,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2020,E,Estimate,3
Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group - annual,736,SDN,Sudan,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2020,E,Estimate,272
Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group - annual,740,SUR,Suriname,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2020,E,Estimate,3
Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group - annual,304,GRL,Greenland,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2020,E,Estimate,88
Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group - annual,434,LBY,Libya,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2020,E,Estimate,17
Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group - annual,388,JAM,Jamaica,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2020,E,Estimate,10
Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group - annual,678,STP,Sao TomÈ and Principe,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2020,E,Estimate,1
Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group - annual,296,KIR,Kiribati,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2020,E,Estimate,0
Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group - annual,788,TUN,Tunisia,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2020,E,Estimate,977
Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group - annual,585,PLW,Palau,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2020,E,Estimate,1
Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group - annual,626,TLS,Timor-Leste,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2020,E,Estimate,0
Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group - annual,496,MNG,Mongolia,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2020,E,Estimate,210
Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group - annual,591,PAN,Panama,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2020,E,Estimate,98
Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group - annual,646,RWA,Rwanda,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2020,E,Estimate,7
Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group - annual,887,YEM,Yemen,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2020,E,Estimate,0
Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group - annual,512,OMN,Oman,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2020,E,Estimate,1602
Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group - annual,540,NCL,New Caledonia,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2020,E,Estimate,3
Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group - annual,760,SYR,Syrian Arab Republic,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2020,E,Estimate,0
Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group - annual,862,VEN,"Venezuela, Bolivarian Republic of",0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2020,E,Estimate,27
Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group - annual,659,KNA,Saint Kitts and Nevis,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2020,E,Estimate,1
Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group - annual,324,GIN,Guinea,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2020,E,Estimate,1
Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group - annual,466,MLI,Mali,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2020,E,Estimate,31
Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group - annual,462,MDV,Maldives,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2020,E,Estimate,0
Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group - annual,834,TZA,Tanzania,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2020,E,Estimate,41
Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group - annual,670,VCT,Saint Vincent and the Grenadines,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2020,E,Estimate,6
Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group - annual,524,NPL,Nepal,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2020,E,Estimate,4
Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group - annual,364,IRN,Iran,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2019,,,624
Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group - annual,616,POL,Poland,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2019,,,41833
Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group - annual,643,RUS,Russian Federation,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2019,,,7585
Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group - annual,752,SWE,Sweden,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2020,,,25283
Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group - annual,268,GEO,Georgia,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2020,,,469
Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group - annual,222,SLV,El Salvador,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2020,,,25
Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group - annual,270,GMB,The Gambia,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2020,,,0
Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group - annual,840,USA,United States of America,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2019,,,170884
Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group - annual,918,EEC,European Union,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2020,,,806249
Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group - annual,233,EST,Estonia,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2019,,,1279
Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group - annual,72,BWA,Botswana,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2019,,,39
Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group - annual,533,ABW,"Aruba, the Netherlands with respect to",0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2019,,,3
Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group - annual,4,AFG,Afghanistan,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2019,,,1
Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group - annual,646,RWA,Rwanda,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2019,,,20
Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group - annual,554,NZL,New Zealand,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2020,,,721
Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group - annual,724,ESP,Spain,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2019,,,70610
Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group - annual,112,BLR,Belarus,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2019,,,2501
Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group - annual,152,CHL,Chile,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2019,,,770
Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group - annual,191,HRV,Croatia,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2019,,,1553
Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group - annual,834,TZA,Tanzania,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2019,E,Estimate,95
Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group - annual,170,COL,Colombia,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2019,,,764
Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group - annual,776,TON,Tonga,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2019,E,Estimate,0
Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group - annual,116,KHM,Cambodia,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2019,,,464
Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group - annual,208,DNK,Denmark,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2019,,,4587
Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group - annual,178,COG,Congo,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2019,,,312
Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group - annual,120,CMR,Cameroon,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2019,E,Estimate,41
Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group - annual,214,DOM,Dominican Republic,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2019,E,Estimate,47
Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group - annual,40,AUT,Austria,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2019,,,28064
Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group - annual,242,FJI,Fiji,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2019,,,45
Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group - annual,231,ETH,Ethiopia,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2019,,,1
Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group - annual,512,OMN,Oman,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2019,E,Estimate,2780
Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group - annual,372,IRL,Ireland,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2019,,,5278
Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group - annual,380,ITA,Italy,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2020,,,49602
Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group - annual,320,GTM,Guatemala,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2020,,,46
Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group - annual,659,KNA,Saint Kitts and Nevis,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2019,E,Estimate,1
Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group - annual,68,BOL,"Bolivia, Plurinational State of",0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2020,,,38
Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group - annual,60,BMU,Bermuda,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2020,,,2
Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group - annual,76,BRA,Brazil,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2020,,,10941
Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group - annual,108,BDI,Burundi,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2020,,,1
Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group - annual,196,CYP,Cyprus,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2020,,,1043
Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group - annual,276,DEU,Germany,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2020,,,280229
Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group - annual,132,CPV,Cabo Verde,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2020,,,0
Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group - annual,31,AZE,Azerbaijan,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2020,,,6
Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group - annual,250,FRA,France,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2020,,,83512
Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group - annual,233,EST,Estonia,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2020,,,1183
Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group - annual,204,BEN,Benin,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2020,,,5
Merchandise trade values,ITS_MTV_AX,Merchandise exports by product group - annual,174,COM,Comoros,0,,World,SITC3,Merchandise - SITC Revision 3 (aggregates),MAMTTE,Transport equipment,A,Annual,A,Annual,USM,Million US dollar,2020,,,0
