iso_code,Country_name,period,total_cases,total_cases_per_million,total_deaths,total_deaths_per_million,new_cases,new_cases_per_million,new_deaths,new_deaths_per_million,stringency_index
VCT,St. Vincent and the Grenadines,2020Q4,121.0,1087.455,0.0,0.0,57.0,512.268,0.0,0.0,0.0
VEN,Venezuela,2020,113558.0,3956.043,1028.0,35.813,113558.0,3956.055,1028.0,35.82799999999999,84.15894197952187
VEN,Venezuela,2020Q1,135.0,4.703,3.0,0.105,135.0,4.702999999999999,3.0,0.10500000000000001,78.2938888888889
VEN,Venezuela,2020Q2,5832.0,203.171,51.0,1.777,5697.0,198.46999999999997,48.0,1.6790000000000003,82.56219780219769
VEN,Venezuela,2020Q3,75122.0,2617.04,628.0,21.878,69290.0,2413.876,577.0,20.11099999999999,84.9347826086956
VEN,Venezuela,2020Q4,113558.0,3956.043,1028.0,35.813,38436.0,1339.0059999999999,400.0,13.932999999999996,86.11000000000008
VNM,Vietnam,2020,1465.0,14.923,35.0,0.357,1465.0,14.911999999999997,35.0,0.355,61.437034883720955
VNM,Vietnam,2020Q1,212.0,2.16,0.0,0.0,212.0,2.1590000000000007,0.0,0.0,42.45724637681159
VNM,Vietnam,2020Q2,355.0,3.616,0.0,0.0,143.0,1.4529999999999998,0.0,0.0,74.50582417582409
VNM,Vietnam,2020Q3,1094.0,11.144,35.0,0.357,739.0,7.5239999999999965,35.0,0.355,70.69717391304359
VNM,Vietnam,2020Q4,1465.0,14.923,35.0,0.357,371.0,3.7759999999999985,0.0,0.0,53.485000000000056
VUT,Vanuatu,2020,1.0,3.18,0.0,0.0,1.0,3.18,0.0,0.0,29.918461538461507
VUT,Vanuatu,2020Q4,1.0,3.18,0.0,0.0,1.0,3.18,0.0,0.0,29.918461538461507
WSM,Samoa,2020,2.0,9.993,0.0,0.0,2.0,9.992,0.0,0.0,0.0
WSM,Samoa,2020Q4,2.0,9.993,0.0,0.0,2.0,9.992,0.0,0.0,0.0
YEM,Yemen,2020,2099.0,68.841,610.0,20.006,2099.0,68.85300000000008,610.0,20.01700000000002,38.366917293232966
YEM,Yemen,2020Q2,1158.0,37.979,312.0,10.233,1158.0,37.982,312.0,10.232000000000003,63.369024390243915
YEM,Yemen,2020Q3,2034.0,66.709,587.0,19.252,876.0,28.732999999999993,275.0,9.026000000000002,34.06717391304353
YEM,Yemen,2020Q4,2099.0,68.841,610.0,20.006,65.0,2.1379999999999995,23.0,0.7590000000000003,20.38217391304349
ZAF,South Africa,2020,1057161.0,17607.026,28469.0,474.151,1057161.0,17607.024000000005,28469.0,474.15199999999993,60.241914893616936
ZAF,South Africa,2020Q1,1353.0,22.534,5.0,0.083,1353.0,22.535999999999998,5.0,0.084,23.767037037037035
ZAF,South Africa,2020Q2,151209.0,2518.387,2657.0,44.252,149856.0,2495.8509999999997,2652.0,44.17,83.32230769230789
ZAF,South Africa,2020Q3,674339.0,11231.122,16734.0,278.705,523130.0,8712.731000000005,14077.0,234.45400000000004,73.4902173913044
ZAF,South Africa,2020Q4,1057161.0,17607.026,28469.0,474.151,382822.0,6375.905999999999,11735.0,195.444,45.573260869565225
ZMB,Zambia,2020,20725.0,1095.364,388.0,20.507,20725.0,1095.3700000000015,388.0,20.51900000000002,47.912941176470795
ZMB,Zambia,2020Q1,35.0,1.85,0.0,0.0,35.0,1.8499999999999999,0.0,0.0,32.93785714285715
ZMB,Zambia,2020Q2,1594.0,84.247,24.0,1.268,1559.0,82.39599999999999,24.0,1.2710000000000001,49.74010989010989
ZMB,Zambia,2020Q3,14759.0,780.047,332.0,17.547,13165.0,695.8030000000002,308.0,16.28400000000001,50.05239130434779
ZMB,Zambia,2020Q4,20725.0,1095.364,388.0,20.507,5966.0,315.321,56.0,2.9639999999999986,46.24499999999996
ZWE,Zimbabwe,2020,13867.0,918.821,363.0,24.052,13867.0,918.819,363.0,24.052999999999994,75.82592334494753
ZWE,Zimbabwe,2020Q1,8.0,0.53,1.0,0.066,8.0,0.531,1.0,0.066,55.01583333333334
ZWE,Zimbabwe,2020Q2,591.0,39.159,7.0,0.464,583.0,38.628,6.0,0.397,82.93428571428569
ZWE,Zimbabwe,2020Q3,7838.0,519.342,228.0,15.107,7247.0,480.1830000000001,221.0,14.646000000000004,77.89086956521754
ZWE,Zimbabwe,2020Q4,13867.0,918.821,363.0,24.052,6029.0,399.477,135.0,8.943999999999997,69.4442391304348
